Date,HomeTeam,AwayTeam,Home_Spec_Goals_Pro,Away_Spec_Goals_Pro,Home_Gen_Goals_Pro,Away_Gen_Goals_Pro,Home_Spec_HT_Goals_Pro,Away_Spec_HT_Goals_Pro,Home_Gen_HT_Goals_Pro,Away_Gen_HT_Goals_Pro,Home_Spec_HT_Goals_Against,Away_Spec_HT_Goals_Against,Home_Gen_HT_Goals_Against,Away_Gen_HT_Goals_Against,Home_Spec_Goals_Suffered,Away_Spec_Goals_Suffered,Home_Gen_Goals_Suffered,Away_Gen_Goals_Suffered,Home_Spec_Corners_Pro,Away_Spec_Corners_Pro,Home_Gen_Corners_Pro,Away_Gen_Corners_Pro,Home_Spec_Corners_Against,Away_Spec_Corners_Against,Home_Gen_Corners_Against,Away_Gen_Corners_Against,Home_Spec_Fouls_Pro,Away_Spec_Fouls_Pro,Home_Gen_Fouls_Pro,Away_Gen_Fouls_Pro,Home_Spec_Fouls_Against,Away_Spec_Fouls_Against,Home_Gen_Fouls_Against,Away_Gen_Fouls_Against,Home_Spec_Offsides_Pro,Away_Spec_Offsides_Pro,Home_Gen_Offsides_Pro,Away_Gen_Offsides_Pro,Home_Spec_Offsides_Against,Away_Spec_Offsides_Against,Home_Gen_Offsides_Against,Away_Gen_Offsides_Against,Home_Spec_Yellows_Pro,Away_Spec_Yellows_Pro,Home_Gen_Yellows_Pro,Away_Gen_Yellows_Pro,Home_Spec_Yellows_Against,Away_Spec_Yellows_Against,Home_Gen_Yellows_Against,Away_Gen_Yellows_Against,Home_Spec_Reds_Pro,Away_Spec_Reds_Pro,Home_Gen_Reds_Pro,Away_Gen_Reds_Pro,Home_Spec_Reds_Against,Away_Spec_Reds_Against,Home_Gen_Reds_Against,Away_Gen_Reds_Against,Home_Spec_Points,Away_Spec_Points,Target
2000-09-12,Wolves,Sheffield United,1.0,0.3333333333333333,0.8,1.0,0.6666666666666666,0.3333333333333333,0.4,0.6,0.3333333333333333,1.6666666666666667,1.0,1.0,1.0,2.6666666666666665,1.4,1.6,9.0,5.0,6.2,5.4,3.3333333333333335,4.333333333333333,5.2,4.2,14.333333333333334,14.666666666666666,14.4,13.4,16.0,11.333333333333334,16.0,10.4,3.3333333333333335,3.6666666666666665,3.0,5.4,3.6666666666666665,2.6666666666666665,4.0,2.6,1.0,2.6666666666666665,1.2,2.0,3.3333333333333335,1.0,1.6,1.6,0.3333333333333333,0.6666666666666666,0.2,0.4,0.3333333333333333,0.0,0.0,0.0,-0.4,-0.2,1.0
2000-09-12,Stockport,Norwich,0.3333333333333333,0.6666666666666666,0.6,0.4,0.0,0.0,0.4,0.0,0.0,0.3333333333333333,0.6,0.2,0.3333333333333333,1.3333333333333333,1.4,1.0,7.666666666666667,2.6666666666666665,5.2,4.2,6.666666666666667,3.0,7.0,2.8,12.666666666666666,11.666666666666666,13.6,13.8,12.0,8.0,11.0,12.0,3.3333333333333335,6.0,3.6,6.6,2.3333333333333335,1.6666666666666667,2.4,3.0,1.6666666666666667,1.0,2.0,1.8,2.3333333333333335,1.6666666666666667,2.0,2.4,0.0,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.2,-0.4,-0.6,2.0
2000-09-12,Portsmouth,Tranmere,1.6666666666666667,0.6666666666666666,1.2,1.4,1.0,0.3333333333333333,0.6,1.2,1.0,0.6666666666666666,0.8,0.8,1.6666666666666667,1.0,1.4,1.4,6.333333333333333,3.3333333333333335,6.0,5.2,3.6666666666666665,7.333333333333333,4.8,4.0,13.333333333333334,14.666666666666666,13.6,14.4,13.333333333333334,15.333333333333334,12.8,18.0,3.6666666666666665,3.6666666666666665,2.8,3.4,3.0,7.333333333333333,2.8,10.0,1.0,3.0,1.0,2.4,1.3333333333333333,1.3333333333333333,0.8,1.2,0.0,0.3333333333333333,0.0,0.2,0.0,0.3333333333333333,0.0,0.4,-0.2,0.2,0.0
2000-09-12,Huddersfield,Wimbledon,1.3333333333333333,2.0,1.4,1.2,0.6666666666666666,0.3333333333333333,1.0,0.2,0.6666666666666666,0.3333333333333333,0.6,0.2,2.3333333333333335,0.6666666666666666,1.8,0.4,8.0,4.666666666666667,7.4,5.4,4.666666666666667,7.666666666666667,6.8,6.2,15.0,11.0,15.4,12.6,13.0,8.333333333333334,12.6,10.2,2.6666666666666665,3.3333333333333335,2.8,3.2,6.333333333333333,2.3333333333333335,5.2,2.8,0.3333333333333333,1.6666666666666667,1.2,1.4,1.3333333333333333,0.6666666666666666,1.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.4,0.0,2.0
2000-09-12,Fulham,Burnley,3.6666666666666665,0.6666666666666666,3.0,0.8,1.3333333333333333,0.0,1.4,0.2,0.3333333333333333,0.3333333333333333,0.4,0.2,0.6666666666666666,0.6666666666666666,0.6,0.6,9.333333333333334,3.6666666666666665,7.8,4.8,1.3333333333333333,5.666666666666667,2.8,5.0,6.333333333333333,15.0,9.0,13.8,13.0,12.0,14.2,12.0,2.6666666666666665,5.333333333333333,2.6,4.0,1.6666666666666667,0.6666666666666666,4.0,1.4,1.0,2.0,1.8,1.6,3.6666666666666665,1.3333333333333333,3.4,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,1.0,0.2,0.0
2000-09-12,Crystal Palace,Barnsley,1.0,0.6666666666666666,1.0,1.4,0.3333333333333333,0.0,0.4,0.0,1.0,1.6666666666666667,1.0,1.2,1.6666666666666667,3.3333333333333335,1.4,2.2,7.0,4.333333333333333,6.6,4.0,1.3333333333333333,8.0,3.6,5.6,9.333333333333334,12.0,11.6,10.8,16.0,7.666666666666667,16.2,9.4,3.3333333333333335,2.0,4.2,2.4,4.666666666666667,4.0,4.6,5.8,2.3333333333333335,3.3333333333333335,2.0,2.2,2.3333333333333335,0.6666666666666666,1.6,0.8,0.0,0.6666666666666666,0.0,0.6,0.3333333333333333,0.0,0.2,0.0,-0.4,-0.2,0.0
2000-09-12,Crewe,West Brom,0.6666666666666666,0.3333333333333333,0.4,0.8,0.3333333333333333,0.3333333333333333,0.2,0.4,0.0,0.0,0.2,0.4,0.0,1.6666666666666667,0.6,1.4,2.0,3.6666666666666665,2.6,5.8,3.6666666666666665,6.666666666666667,4.8,4.4,6.333333333333333,10.0,7.6,13.0,9.666666666666666,10.0,8.4,12.8,0.6666666666666666,2.0,1.2,4.6,1.0,3.3333333333333335,1.0,3.4,0.6666666666666666,2.0,1.0,1.8,0.3333333333333333,0.6666666666666666,0.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,2.0
2000-09-12,Blackburn,Watford,2.6666666666666665,1.6666666666666667,1.8,2.0,1.6666666666666667,1.0,1.2,1.0,0.0,0.3333333333333333,0.2,0.4,0.6666666666666666,0.6666666666666666,0.6,0.6,6.666666666666667,5.0,6.2,5.8,5.333333333333333,6.666666666666667,5.0,7.0,13.333333333333334,13.333333333333334,14.4,11.4,12.666666666666666,13.666666666666666,11.8,11.0,5.666666666666667,3.0,3.8,3.0,3.0,3.3333333333333335,2.6,2.8,1.6666666666666667,1.6666666666666667,1.6,1.4,3.0,0.6666666666666666,2.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,2.0
2000-09-12,Birmingham,Preston,2.0,0.6666666666666666,1.6,1.0,1.3333333333333333,0.3333333333333333,1.2,0.4,1.0,0.3333333333333333,0.6,0.4,1.3333333333333333,1.0,1.0,0.6,4.0,5.333333333333333,4.2,5.0,3.6666666666666665,7.333333333333333,5.0,5.6,10.666666666666666,11.333333333333334,10.8,11.4,11.0,12.333333333333334,12.0,15.0,4.333333333333333,7.333333333333333,4.2,5.2,3.3333333333333335,2.3333333333333335,2.8,3.0,0.6666666666666666,0.6666666666666666,1.2,0.6,3.0,0.3333333333333333,2.4,1.2,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.4,0.2,0.4,0.2,0.0
2000-09-12,Grimsby,Bolton,0.6666666666666666,2.0,0.6,1.8,0.3333333333333333,0.3333333333333333,0.2,0.6,0.6666666666666666,0.0,0.6,0.0,1.0,0.6666666666666666,1.2,0.6,4.666666666666667,2.3333333333333335,4.0,2.6,5.666666666666667,7.0,5.6,6.8,13.0,16.333333333333332,11.6,14.6,10.666666666666666,14.333333333333334,10.2,14.0,2.3333333333333335,7.666666666666667,2.0,4.8,2.0,4.666666666666667,2.0,6.0,0.6666666666666666,1.0,0.6,1.0,1.3333333333333333,1.0,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.2,-0.4,0.8,2.0
2000-09-13,QPR,Gillingham,0.3333333333333333,1.0,0.6,1.0,0.3333333333333333,0.3333333333333333,0.4,0.6,0.0,1.3333333333333333,0.2,0.8,0.0,1.6666666666666667,0.6,1.2,5.0,5.0,3.6,6.8,5.0,5.0,6.0,5.6,14.0,15.333333333333334,14.0,15.4,13.333333333333334,14.0,13.0,15.0,2.0,4.333333333333333,2.4,4.0,4.666666666666667,4.333333333333333,4.4,3.0,1.6666666666666667,2.0,2.0,1.4,2.0,2.3333333333333335,2.0,2.2,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.2,1.0
2000-09-13,Sheffield Weds,Nott'm Forest,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6,0.6,1.3333333333333333,0.6666666666666666,1.0,0.8,3.0,1.6666666666666667,2.0,1.4,8.0,3.6666666666666665,6.0,6.6,5.333333333333333,7.0,6.0,5.4,12.333333333333334,15.0,12.6,12.2,16.0,12.666666666666666,14.8,9.6,3.3333333333333335,5.666666666666667,2.4,4.2,3.3333333333333335,7.0,3.2,5.2,1.6666666666666667,3.0,2.4,2.2,1.6666666666666667,1.3333333333333333,1.2,1.0,0.0,0.3333333333333333,0.2,0.2,0.0,0.0,0.0,0.0,-0.2,0.0,2.0
2000-09-15,Sheffield United,Blackburn,2.0,0.5,0.6,2.0,1.0,0.5,0.4,1.2,0.0,0.5,1.0,0.8,0.0,0.5,1.6,1.4,6.0,5.5,6.2,6.4,4.0,4.5,4.2,5.0,11.5,16.0,11.8,15.0,9.0,10.5,10.2,11.6,8.0,1.0,5.4,4.0,2.5,2.0,2.6,3.2,1.0,1.5,2.6,1.6,2.5,2.0,1.6,2.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,-0.4,0.2,0.0
2000-09-16,Tranmere,Sheffield Weds,1.6666666666666667,1.0,0.8,0.8,1.6666666666666667,0.5,0.6,0.6,0.6666666666666666,0.5,0.6,1.0,1.3333333333333333,0.5,1.4,2.0,6.333333333333333,3.0,4.2,6.4,2.0,7.0,5.0,5.6,15.0,13.0,13.6,11.4,21.333333333333332,13.0,15.6,14.2,3.6666666666666665,1.0,2.4,3.0,10.0,3.0,9.8,3.4,2.0,3.5,2.2,1.6,1.0,0.5,0.8,1.2,0.3333333333333333,0.5,0.4,0.0,0.3333333333333333,0.0,0.2,0.0,-0.2,-0.4,0.0
2000-09-16,Wimbledon,Wolves,0.0,0.6666666666666666,1.6,0.6,0.0,0.3333333333333333,0.4,0.4,0.0,1.3333333333333333,0.2,1.0,0.0,1.6666666666666667,0.4,1.2,6.5,5.0,4.6,6.4,4.0,6.333333333333333,7.0,5.6,15.0,13.666666666666666,10.6,14.2,13.0,15.333333333333334,8.8,14.0,3.0,3.3333333333333335,4.2,2.8,3.5,3.3333333333333335,2.0,3.8,1.0,1.3333333333333333,1.2,1.4,2.0,1.0,0.6,2.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.2,-0.4,1.0
2000-09-16,Watford,Crewe,2.5,0.0,2.4,0.4,1.0,0.0,1.4,0.2,0.5,0.5,0.6,0.4,0.5,1.5,1.0,0.4,7.0,3.5,5.4,2.8,7.5,6.5,7.2,3.6,8.5,9.5,11.2,7.2,7.0,6.5,11.0,8.8,3.0,2.0,3.4,1.4,2.0,1.0,3.4,1.2,1.0,1.5,1.6,1.0,2.5,1.5,1.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.2,0.0
2000-09-16,Preston,Stockport,1.6666666666666667,1.6666666666666667,0.6,0.6,0.6666666666666666,1.3333333333333333,0.2,0.4,0.3333333333333333,1.3333333333333333,0.4,1.0,0.3333333333333333,2.3333333333333335,1.2,1.8,4.666666666666667,2.3333333333333335,4.8,5.8,5.0,9.0,4.8,6.8,10.333333333333334,14.333333333333334,11.0,12.6,17.0,9.333333333333334,13.2,12.0,2.6666666666666665,3.0,5.8,3.6,3.3333333333333335,3.3333333333333335,2.8,2.4,0.6666666666666666,2.6666666666666665,0.6,1.8,1.6666666666666667,1.0,1.0,2.4,0.0,0.6666666666666666,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,-0.2,-0.6,1.0
2000-09-16,Burnley,Grimsby,1.0,0.5,0.8,0.4,0.5,0.0,0.4,0.2,0.0,0.5,0.0,0.4,0.5,1.5,1.0,1.0,6.5,3.0,4.4,4.6,4.0,5.5,5.6,6.0,12.0,9.5,14.8,11.2,12.0,9.5,11.6,10.8,2.0,1.5,4.0,3.2,2.5,2.0,1.8,1.6,1.0,0.5,2.0,0.8,2.0,1.0,1.2,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,1.0
2000-09-16,Norwich,Crystal Palace,0.0,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333,0.4,0.4,0.0,1.3333333333333333,0.2,1.0,0.5,1.3333333333333333,1.0,1.2,6.5,5.333333333333333,4.2,6.4,2.5,7.0,4.6,3.8,17.0,15.666666666666666,13.8,10.8,18.0,15.666666666666666,12.4,15.2,7.5,4.666666666666667,4.6,5.6,5.0,4.333333333333333,3.0,6.2,3.0,2.3333333333333335,2.2,1.8,3.5,0.6666666666666666,2.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,-0.2,1.0
2000-09-16,Nott'm Forest,Fulham,1.0,2.0,1.0,3.2,0.0,1.5,0.8,1.4,1.0,0.5,0.8,0.6,1.0,0.5,1.4,0.8,11.0,5.5,6.4,7.0,3.0,5.0,5.8,3.2,8.0,13.0,12.4,10.6,5.0,16.0,10.2,16.2,2.0,2.5,5.2,2.8,2.5,7.5,5.6,4.6,1.0,3.0,2.4,1.8,0.5,3.0,1.2,3.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,1.0,2.0
2000-09-16,Bolton,Portsmouth,1.5,0.3333333333333333,1.8,1.4,1.0,0.0,0.4,0.6,0.0,0.6666666666666666,0.0,0.8,0.5,1.3333333333333333,0.4,1.2,3.0,5.333333333333333,3.4,6.0,6.5,6.0,8.2,5.4,12.0,12.0,14.0,13.2,13.5,12.333333333333334,13.4,12.6,0.5,2.0,5.2,3.8,8.0,2.0,6.6,2.6,1.0,1.0,0.6,0.6,0.5,0.3333333333333333,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0
2000-09-16,Barnsley,QPR,2.5,1.0,1.2,1.0,0.0,0.5,0.0,0.4,0.5,0.5,1.4,0.2,0.5,1.5,2.4,1.0,3.5,1.5,4.2,3.8,2.0,7.5,6.4,6.0,9.0,14.0,11.4,13.4,12.0,12.5,9.0,11.2,3.0,3.0,4.2,2.4,8.5,4.0,4.8,4.2,0.5,2.5,2.2,2.2,1.0,2.0,1.0,1.6,0.5,0.0,0.4,0.2,0.0,0.0,0.0,0.0,-0.6,0.0,0.0
2000-09-16,Gillingham,Huddersfield,1.0,1.5,1.0,1.2,1.0,1.5,0.4,0.8,0.6666666666666666,0.5,0.2,0.6,1.3333333333333333,1.0,1.0,1.8,10.333333333333334,6.5,7.4,7.4,5.666666666666667,10.0,4.6,6.4,13.333333333333334,16.0,12.6,14.0,15.333333333333334,12.0,15.0,11.2,4.0,3.0,3.0,2.6,1.0,3.5,2.0,5.8,0.3333333333333333,2.5,1.2,1.2,2.3333333333333335,1.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-0.4,0.0
2000-09-17,West Brom,Birmingham,1.0,1.0,1.0,2.2,0.3333333333333333,1.0,0.6,1.2,0.6666666666666666,0.0,0.2,0.8,1.0,0.5,1.0,1.2,7.0,4.5,4.6,4.0,4.0,7.0,4.4,5.0,13.333333333333334,11.0,11.6,10.6,14.0,13.5,11.6,10.8,6.333333333333333,4.0,3.6,3.6,2.6666666666666665,2.0,3.6,3.8,1.0,2.0,2.0,0.6,2.3333333333333335,1.5,1.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,1.0
2000-09-23,Stockport,Watford,0.5,2.25,0.6,2.8,0.0,1.5,0.4,1.6,0.5,0.75,1.0,0.6,1.0,1.25,1.2,1.0,8.25,4.75,6.8,4.2,5.75,7.0,6.0,6.2,12.0,14.0,12.4,11.6,12.25,14.5,12.4,11.6,3.0,3.75,3.6,3.4,2.75,3.75,2.4,3.4,1.5,2.0,1.4,1.4,2.25,0.75,2.4,1.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.4,0.8,2.0
2000-09-23,Sheffield Weds,Preston,0.75,0.75,0.4,0.8,0.5,0.5,0.4,0.4,1.25,0.25,0.6,0.4,2.5,1.5,1.8,1.0,7.25,4.5,5.6,4.0,6.25,6.75,5.8,5.4,11.25,11.75,12.4,10.4,14.25,13.25,14.8,14.0,3.5,7.0,3.4,4.4,4.0,2.25,3.0,2.8,1.5,0.75,1.6,1.0,1.5,0.25,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.4,0.0,2.0
2000-09-23,Portsmouth,West Brom,1.75,0.5,1.2,1.0,0.75,0.5,0.6,0.6,0.75,0.0,0.8,0.2,1.25,1.25,1.4,0.4,6.75,3.75,6.0,5.6,3.5,5.5,3.8,4.0,12.5,9.0,13.0,12.0,13.0,9.25,11.6,13.0,4.75,2.0,5.6,4.0,2.5,3.25,3.4,3.8,0.75,2.0,0.8,1.6,1.5,0.75,1.0,2.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,-0.2,0.6,2.0
2000-09-23,Huddersfield,Burnley,1.0,0.75,0.8,0.8,0.5,0.25,0.4,0.4,0.75,0.25,0.4,0.2,2.25,1.25,1.8,1.2,7.75,3.5,8.0,3.8,4.5,5.75,5.8,5.0,13.75,16.0,13.6,15.8,12.25,12.0,10.8,12.4,2.25,5.25,2.2,4.6,6.5,1.0,5.6,1.6,0.25,2.25,1.2,2.2,1.0,1.0,0.8,1.2,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,-0.8,-0.2,2.0
2000-09-23,QPR,Wimbledon,0.75,2.0,1.2,1.8,0.25,0.5,0.4,0.4,0.0,0.25,0.6,0.0,0.5,0.5,1.6,0.4,4.5,4.5,4.6,4.8,5.25,7.5,5.8,7.2,14.5,10.75,12.2,10.6,12.0,8.75,10.0,9.0,1.75,4.25,2.8,5.2,4.5,2.0,5.0,2.2,1.75,1.25,2.6,1.4,1.75,0.5,1.4,0.6,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-0.2,0.4,0.0
2000-09-23,Fulham,Gillingham,3.5,1.25,3.2,1.2,1.0,0.25,0.8,0.2,0.5,1.0,0.4,0.4,0.75,1.75,0.6,1.0,8.5,5.25,5.8,6.4,1.75,4.5,3.4,4.2,7.75,13.5,10.8,12.0,14.5,14.5,15.8,15.6,2.5,4.25,2.8,3.0,2.5,3.5,3.8,2.4,0.75,1.75,1.6,1.4,3.5,2.25,4.2,2.2,0.0,0.25,0.0,0.0,1.0,0.25,0.8,0.2,1.0,0.2,0.0
2000-09-23,Crystal Palace,Sheffield United,1.0,0.25,0.6,1.0,0.5,0.25,0.2,0.8,0.75,1.25,0.8,0.6,1.25,2.0,1.0,1.0,7.0,6.0,6.4,5.2,1.5,4.5,3.2,4.4,9.75,12.25,11.6,9.2,14.75,10.25,14.4,9.2,4.75,3.0,4.2,5.4,6.25,2.75,6.4,2.2,2.0,3.0,1.4,2.4,2.0,1.0,1.6,1.4,0.0,0.5,0.0,0.2,0.25,0.0,0.2,0.0,-0.4,0.0,2.0
2000-09-23,Crewe,Barnsley,0.5,0.5,0.4,2.0,0.25,0.0,0.2,0.6,0.25,1.5,0.6,1.4,0.25,2.75,1.0,2.6,2.0,3.75,3.6,3.8,3.75,7.75,3.8,5.2,6.5,11.75,8.2,11.6,8.75,8.5,8.6,9.2,1.25,4.25,1.4,5.2,1.25,5.25,2.0,5.0,0.75,2.75,0.6,2.2,0.75,0.75,1.0,1.4,0.0,0.5,0.0,0.4,0.0,0.0,0.0,0.0,-0.4,-0.2,1.0
2000-09-23,Blackburn,Bolton,2.75,1.75,2.0,1.8,1.75,0.25,1.2,0.4,0.75,0.0,1.2,0.0,1.5,0.5,1.8,0.4,7.0,3.5,6.4,3.4,5.0,8.25,5.8,8.0,14.25,15.0,14.6,13.2,13.5,13.5,12.8,13.2,5.5,6.25,4.2,6.2,3.75,5.5,3.6,7.0,1.5,0.75,1.4,0.2,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,1.0,1.0
2000-09-23,Birmingham,Tranmere,2.25,0.5,2.2,1.2,1.0,0.25,1.0,0.8,1.0,0.5,0.4,0.4,1.25,1.25,0.8,1.0,4.25,3.25,4.4,4.6,3.25,7.5,4.4,4.4,12.0,14.0,11.2,15.8,11.5,14.0,12.0,17.2,3.75,3.0,3.6,2.4,4.0,7.5,4.4,8.0,0.5,2.75,0.8,1.6,2.5,1.0,2.0,1.0,0.0,0.5,0.0,0.4,0.5,0.25,0.4,0.2,0.8,0.2,0.0
2000-09-23,Grimsby,Nott'm Forest,0.5,1.0,0.4,1.0,0.25,1.0,0.4,0.8,0.5,0.5,0.6,0.8,1.0,1.25,1.0,2.0,6.5,5.0,5.0,6.4,6.0,6.5,5.4,5.4,12.5,13.5,11.8,11.4,10.75,11.5,11.4,8.6,3.75,5.75,3.0,4.0,2.0,6.25,1.8,5.0,0.75,2.5,0.8,2.4,1.0,1.25,0.8,1.2,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,-0.4,-0.2,2.0
2000-09-24,Wolves,Norwich,0.75,1.25,0.6,1.0,0.5,0.5,0.4,0.4,0.25,0.25,1.0,0.2,0.75,1.25,1.4,1.0,8.0,2.75,6.4,4.6,4.75,4.75,6.2,4.8,12.5,12.0,13.4,13.0,13.25,8.5,13.0,12.4,3.25,5.5,3.2,4.4,3.0,1.75,4.0,1.8,1.0,1.25,1.4,2.2,3.5,1.5,1.8,1.8,0.25,0.0,0.2,0.0,0.25,0.25,0.0,0.0,-0.6,-0.2,0.0
2000-09-30,Tranmere,Crewe,1.75,0.0,1.2,0.8,1.5,0.0,0.8,0.4,0.5,0.6666666666666666,0.4,0.4,1.0,2.0,1.2,1.2,6.0,3.6666666666666665,5.4,3.6,2.5,6.0,5.8,3.6,16.5,10.0,14.0,7.2,20.5,8.0,14.8,8.4,3.25,1.6666666666666667,2.6,1.2,9.0,2.0,6.8,1.8,1.75,1.0,1.6,0.4,1.25,1.0,1.2,0.4,0.25,0.0,0.2,0.0,0.25,0.0,0.2,0.0,0.2,-0.2,2.0
2000-09-30,Wimbledon,Stockport,0.3333333333333333,1.5,2.0,1.0,0.0,1.25,0.4,0.4,0.0,1.25,0.0,1.2,0.3333333333333333,2.0,0.8,1.8,6.333333333333333,3.25,6.4,5.6,5.666666666666667,7.75,7.4,5.2,14.0,14.25,11.4,12.2,12.333333333333334,9.5,8.8,11.6,4.333333333333333,2.5,4.8,3.2,3.0,3.5,2.8,2.2,1.3333333333333333,2.75,1.6,1.2,1.3333333333333333,1.25,0.6,1.8,0.0,0.75,0.0,0.2,0.3333333333333333,0.0,0.0,0.2,0.2,-0.6,0.0
2000-09-30,West Brom,Blackburn,1.0,0.3333333333333333,0.8,1.6,0.5,0.3333333333333333,0.6,1.2,0.5,1.0,0.0,1.2,1.0,1.0,0.2,1.6,6.75,5.0,5.2,6.0,4.0,4.333333333333333,4.4,6.0,13.25,14.0,12.2,16.6,14.75,11.0,13.2,13.8,6.0,1.0,3.2,4.2,3.25,2.3333333333333335,3.8,3.8,0.75,1.0,1.2,1.2,2.25,1.3333333333333333,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.2,0.0
2000-09-30,Sheffield United,QPR,2.0,1.3333333333333333,0.8,1.4,1.3333333333333333,0.3333333333333333,0.8,0.2,0.0,1.3333333333333333,0.6,0.6,0.0,2.3333333333333335,1.0,1.8,5.333333333333333,2.6666666666666665,4.8,5.2,4.0,7.333333333333333,5.4,7.2,11.666666666666666,12.666666666666666,10.0,12.0,9.333333333333334,11.333333333333334,11.0,10.8,6.333333333333333,3.6666666666666665,3.2,3.6,2.0,4.666666666666667,2.6,5.0,0.6666666666666666,2.6666666666666665,2.2,2.2,1.6666666666666667,1.6666666666666667,1.0,1.4,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,-0.2,1.0
2000-09-30,Bolton,Fulham,1.6666666666666667,2.3333333333333335,1.6,3.0,1.0,1.0,0.2,0.8,0.0,0.3333333333333333,0.2,0.2,0.3333333333333333,0.3333333333333333,0.6,0.4,2.6666666666666665,4.666666666666667,3.8,4.8,7.333333333333333,4.333333333333333,7.0,3.8,11.0,11.333333333333334,14.4,11.2,13.0,14.666666666666666,14.6,13.8,2.6666666666666665,2.3333333333333335,6.6,2.6,8.333333333333334,5.333333333333333,5.4,4.2,0.6666666666666666,2.3333333333333335,0.8,1.4,1.0,3.0,1.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.8,1.0,2.0
2000-09-30,Nott'm Forest,Wolves,0.6666666666666666,0.75,1.2,1.2,0.0,0.25,1.2,0.8,0.6666666666666666,1.0,0.4,0.4,1.6666666666666667,1.5,1.6,0.8,8.333333333333334,6.0,5.0,6.0,3.0,6.25,6.2,7.4,9.333333333333334,13.0,13.0,13.4,6.0,14.5,9.2,12.6,1.6666666666666667,3.0,3.8,3.6,2.3333333333333335,4.25,5.6,3.2,1.6666666666666667,1.0,2.4,1.4,0.6666666666666666,1.25,1.2,2.4,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,-0.2,1.0
2000-09-30,Norwich,Huddersfield,0.0,1.3333333333333333,0.6,0.6,0.0,1.3333333333333333,0.4,0.2,0.0,0.3333333333333333,0.6,0.4,0.3333333333333333,1.3333333333333333,1.2,1.6,6.666666666666667,6.666666666666667,5.6,7.6,3.0,8.333333333333334,4.8,5.8,15.333333333333334,16.0,13.2,12.8,17.666666666666668,11.666666666666666,13.0,12.4,6.333333333333333,2.6666666666666665,4.0,1.6,3.6666666666666665,3.3333333333333335,2.4,4.6,2.3333333333333335,2.3333333333333335,2.2,1.4,2.3333333333333335,1.3333333333333333,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.8,1.0
2000-09-30,Gillingham,Sheffield Weds,1.25,0.6666666666666666,1.0,0.4,0.75,0.3333333333333333,0.2,0.4,0.75,0.6666666666666666,0.6,0.6,1.25,1.0,1.4,2.4,9.0,3.3333333333333335,6.4,6.2,6.0,6.333333333333333,3.8,6.6,12.75,14.666666666666666,10.6,12.4,15.5,15.666666666666666,14.8,14.0,3.75,2.6666666666666665,3.0,3.2,1.25,2.6666666666666665,2.4,3.4,0.5,3.0,1.2,1.4,2.25,0.6666666666666666,2.0,1.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-0.8,0.0
